
Sysinternals Autoruns v14.3 - Autostart program viewer
Copyright ? 2002-2026 Mark Russinovich
Sysinternals - www.sysinternals.com

Time,Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP
1/14/2026 10:34:59 AM,HKLM\System\CurrentControlSet\Services,UdkUserSvc,enabled,Services,System-wide,Udk User Service: Shell components service,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\windowsudkservices.shellcommon.dll,10.0.26100.32230,C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup,DF6D703B90659906E7A5F0CE366E61EA,BFC8FB3A9D25C7563B2B1E925E15D1FB0BD9FA37,805D9950DA24FA3CB84C9A8F745416A2B8F27383,8F8B8C500653FFD09DE5DDCCC636382275860D3DC5765A91238AEE8B61E159B2,C7C10B67D63D7B9FA3DA39B5135206B4A717BB3CDEC14944BB0FC199283AE5F1,0DB22FDEF05A698C71112A127B9ACD97
1/14/2026 10:34:54 AM,HKLM\System\CurrentControlSet\Services,UdkUserSvc_419add,enabled,Services,System-wide,Udk User Service_419add: Shell components service,(Verified) Microsoft Windows Publisher,(Verified) Microsoft Windows Publisher,C:\WINDOWS\system32\svchost.exe,10.0.26100.5074,C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup,7B88D0896FBF43469A9959D59824A514,2938FF787F23B6A706526BF852BB9BC147225A77,792CCC590FF2F9C1F1468EF6D71E4E8402D87BF7,F35F9BFC9EA9588870F421EF6B7FF9FA6C08FB7A8410D249C55E784D5C330D6C,53A39B900E3BFBF384ACD13F0FC2329FA8D42B61E993D8ED5ADF3A1428005D26,DE43BD45CC98C143357416C7519ECCFD
1/14/2026 10:34:16 AM,HKLM\System\CurrentControlSet\Services,UevAgentService,disabled,Services,System-wide,User Experience Virtualization Service: Provides support for application and OS settings roaming,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\AgentService.exe,10.0.26100.7309,C:\WINDOWS\system32\AgentService.exe,1D6460A9E53E6CCE690118319EDC4D48,5555F3830F12314884518B33048593FC47A38A53,8C7A63C7F2863BADDA153830EB506077A5F4168B,308A25BCA64B34B2ABFEFF84C8CD5F6AE6747CD292E6222E0F942A43A9CE7402,746AA89B222150CFF102A12659902532514E12484FBB81F6265914E350403BBE,10FE9E7B94B55A39D5E5EF82F4CD722A
1/14/2026 10:34:58 AM,HKLM\System\CurrentControlSet\Services,UmRdpService,enabled,Services,System-wide,Remote Desktop Services UserMode Port Redirector: Allows the redirection of Printers/Drives/Ports for RDP connections,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\umrdp.dll,10.0.26100.7019,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p,420F2ED6867EF2AA20E2CC83DD0C55FF,A6626617FD97A5B4608D45DE5CC1D53D7ECD75A8,0D741126D5FA8E1071CCBBE350D95F6AFEBE7999,8F5140E5B036ABCB502CF65B30C6F254FDB189F0212749AFBC34E4D3F1144283,5EE257805A48F7800542841B6948B06DC56022BEEA4F814F888603124FAA35B9,929DB91301DFACB904CDCBD708FFC768
1/14/2026 10:35:00 AM,HKLM\System\CurrentControlSet\Services,UnistoreSvc,enabled,Services,System-wide,"User Data Storage: Handles storage of structured user data, including contact info, calendars, messages, and other content. If you stop or disable this service, apps that use this data might not work correctly.",(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\unistore.dll,10.0.26100.7309,C:\WINDOWS\System32\svchost.exe -k UnistackSvcGroup,E6651DB07A9A83910EC993822E5020E3,5054B5F5DFCABD2DC1CF26F0E2D4CFFCD6674790,5EC14090841E34D270C3064EDCFA7CD478851EF9,85BEF8CDCA94AA0A519D43FA2D7C977AA703D47434329F36F73AD7325717CB34,10164F8B91E69C069A1821C1981AA7E84376401781B9C33F34E6050BC46CB61A,203AEE839EE3D3DBFE548805D2C99CBB
1/14/2026 10:34:54 AM,HKLM\System\CurrentControlSet\Services,UnistoreSvc_419add,enabled,Services,System-wide,"User Data Storage_419add: Handles storage of structured user data, including contact info, calendars, messages, and other content. If you stop or disable this service, apps that use this data might not work correctly.",(Verified) Microsoft Windows Publisher,(Verified) Microsoft Windows Publisher,C:\WINDOWS\System32\svchost.exe,10.0.26100.5074,C:\WINDOWS\System32\svchost.exe -k UnistackSvcGroup,7B88D0896FBF43469A9959D59824A514,2938FF787F23B6A706526BF852BB9BC147225A77,792CCC590FF2F9C1F1468EF6D71E4E8402D87BF7,F35F9BFC9EA9588870F421EF6B7FF9FA6C08FB7A8410D249C55E784D5C330D6C,53A39B900E3BFBF384ACD13F0FC2329FA8D42B61E993D8ED5ADF3A1428005D26,DE43BD45CC98C143357416C7519ECCFD
1/14/2026 10:35:00 AM,HKLM\System\CurrentControlSet\Services,upnphost,disabled,Services,System-wide,"UPnP Device Host: Allows UPnP devices to be hosted on this computer. If this service is stopped, any hosted UPnP devices will stop functioning and no additional hosted devices can be added. If this service is disabled, any services that explicitly depend on it will fail to start.",(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\upnphost.dll,10.0.26100.32230,C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p,2AFC263211121E1714B531E4817ABB04,1F4E39A17F7F2FF30BA6B1CF1070640A5022486E,7BE0FD87CDFCE9E639907EA13A3F7C66BB108B59,017D6AF6BABB45DF89A86253734442A06B3CDD86ECB3DA3B810469D09BA7F499,B2D680A1E4E74F57C719DFF890B21C0EE1E578DA425E72F7254BA889F2BD0CFB,EF306A8F72DF276826CCE1DA5392F698
1/14/2026 10:35:00 AM,HKLM\System\CurrentControlSet\Services,UserDataSvc,enabled,Services,System-wide,"User Data Access: Provides apps access to structured user data, including contact info, calendars, messages, and other content. If you stop or disable this service, apps that use this data might not work correctly.",(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\userdataservice.dll,10.0.26100.32230,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup,FEB717F185915C12BB1942479BA2FD54,C3E24DB0A1D9838D28BB7B3E3B64C9BFFF66F448,D052AC48F57E9E9DD16C4ACDA5F9F0F0A821D881,BE17537DE26DB2DA672940221FD02255AC92CA350F87E06E764F6608AE18A1A9,FFFA9C1CD9024549AA4C29396FE2FF38C9A3744A0CCDCDBAC7D5054399619317,2FEAB476874358D594FCC5C04D172283
1/14/2026 10:34:54 AM,HKLM\System\CurrentControlSet\Services,UserDataSvc_419add,enabled,Services,System-wide,"User Data Access_419add: Provides apps access to structured user data, including contact info, calendars, messages, and other content. If you stop or disable this service, apps that use this data might not work correctly.",(Verified) Microsoft Windows Publisher,(Verified) Microsoft Windows Publisher,C:\WINDOWS\system32\svchost.exe,10.0.26100.5074,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup,7B88D0896FBF43469A9959D59824A514,2938FF787F23B6A706526BF852BB9BC147225A77,792CCC590FF2F9C1F1468EF6D71E4E8402D87BF7,F35F9BFC9EA9588870F421EF6B7FF9FA6C08FB7A8410D249C55E784D5C330D6C,53A39B900E3BFBF384ACD13F0FC2329FA8D42B61E993D8ED5ADF3A1428005D26,DE43BD45CC98C143357416C7519ECCFD
1/14/2026 10:34:14 AM,HKLM\System\CurrentControlSet\Services,UserManager,enabled,Services,System-wide,"User Manager: User Manager provides the runtime components required for multi-user interaction.  If this service is stopped, some applications may not operate correctly.",(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\usermgr.dll,10.0.26100.32230,C:\WINDOWS\system32\svchost.exe -k netsvcs -p,F2A3AB838DA5484F980B886FBB606B74,E4F92E1C7502BF6006FF8966B8C2B45A47B7DA68,431C1A09B2D3F3DB1EC60DD464BF240864BB68CA,AF59823AA042AD92807A7D0363C4F922CDD86F66D0A436804E1F4030FB46865E,F6DD7120430501B68C724FC626E6FEA58188153A3068B9F85AE447303A44C528,E98BD12D91A845BA296C4C7721DEBE89
1/14/2026 10:35:00 AM,HKLM\System\CurrentControlSet\Services,UsoSvc,enabled,Services,System-wide,"Update Orchestrator Service: Manages Windows Updates. If stopped, your devices will not be able to download and install the latest updates.",(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\usosvc.dll,10.0.26100.7309,C:\WINDOWS\system32\svchost.exe -k netsvcs -p,F332EA6A3A3943DE210AF89EBF7ECD92,2765EBFDACC518AF6D6B193E7B7E5AF7A120EFC2,6636830B51F77F88B7EE80DA2C294E0AC0466D6E,0D7E7418017BFE8EAD96485DE087C5462D9F5BB50DA39A6C550CD8F8CE894E6B,BF690F88CD074E2ABB82F6704F9305CD2FC24CCDFFBF3CC978820D51F06FC54A,D8FEC025A7B4406FE1C543E008625E62
1/14/2026 10:34:54 AM,HKLM\System\CurrentControlSet\Services,VaultSvc,enabled,Services,System-wide,"Credential Manager: Provides secure storage and retrieval of credentials to users, applications and security service packages.",(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\vaultsvc.dll,10.0.26100.7309,C:\WINDOWS\system32\lsass.exe,2A1D71E42A8DCF81CEAFB32A9740EBFE,63F4243A8435A4650AE2AF171EA63F1E9C7D23AC,1752B1D89A54E638368AD613B678C402EDE6534B,FD9804B9A8D295E5FD858D6439642715F3D9386FADBCBEA07EAD65719BCDEDC0,8DF91D71539C761F55DDE215018EF3BCEAD2379C4AD71782CF73ECBF7511263B,F41385D6A6574A81B70417332F25ECA1
1/14/2026 10:35:00 AM,HKLM\System\CurrentControlSet\Services,vds,enabled,Services,System-wide,"Virtual Disk: Provides management services for disks, volumes, file systems, and storage arrays.",(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\vds.exe,10.0.26100.7309,C:\WINDOWS\System32\vds.exe,98EAB7911D049801C76858A20A3285DC,4EF0C64324B1FB99C2679558C0AAA87D44AC8FE5,BE0088DB7DCA50AE8D78DFA3DDAAE173C9EC13AF,9F97DFDF52D480D998EA9E2320CFBAFA9C8DA300912415253FD9677AFC2B4169,F8D3EFF54B06E243E4F6C13E007BC9CF97EA6DF5E64A1179B87EA3DFAF7FF738,E3113D2EF59D63945D8B712581BB82E3
6/29/2026 5:03:52 PM,HKLM\System\CurrentControlSet\Services,VGAuthService,enabled,Services,System-wide,VMware Alias Manager and Ticket Service: Alias Manager and Ticket Service,(Verified) Broadcom Inc,(Verified) Broadcom Inc,C:\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe,13.1.5.0,"""C:\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe""",43E070976C4E1DFB4879698A10D9C4E0,AB11C2E7C4BABF5EE610583DB19050E4DBDE0A17,5E81187F8226001DFF8B635410143AB2430C2F5A,B443B5B88457D440B57EEFD47D82E5E469E80ED733A8EF8D9408FB1CF110DB99,71F0B138FB9A2E1D2865B6D07947BE35E68FCFD22CA16570AC33D0BE33F43FBC,0390D0F2C1707E17006F966791A3BCC7
6/29/2026 5:24:08 PM,HKLM\System\CurrentControlSet\Services,VM3DService,enabled,Services,System-wide,VMware SVGA Helper Service: Helps VMware SVGA driver by collecting and conveying user mode information.,(Verified) Broadcom Inc,(Verified) Broadcom Inc,C:\Program Files\VMware\VMware Tools\vm3dservice.exe,9.17.11.4,"""C:\Program Files\VMware\VMware Tools\vm3dservice.exe""",760C0B7E4B7E924C974F558B07599173,5B3D13C9CA6751BEF0BCADF4A6375805F2A4E7CC,4BB73CEF1A993DEEEA6FBA384122A72A44F0B426,93C18B9939B63672AA41338D03AA3EEC9337B79DD0D8AA88AFBF99FEC21B9FF6,6835A48CEBD68CA34D5BEF3C7763437099C4C2A274F1DEF83853220152B9F2A7,39E6D6F16443EF4E89E4B5C9CFBD276D
1/14/2026 10:34:10 AM,HKLM\System\CurrentControlSet\Services,vmicguestinterface,enabled,Services,System-wide,Hyper-V Guest Service Interface: Provides an interface for the Hyper-V host to interact with specific services running inside the virtual machine.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\icsvc.dll,10.0.26100.7309,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,26CF48B9B45112EB146E793DAE782A81,194B4A74A9D77AB2E67DBFB3CD4747C9175E3CC1,2ADD3BCA2452387747173CF08E3278BAF99BE7ED,86587A2EDB44764FD2E6386A71F7C585B56FAA45C3046663DFE6A7A553DED98E,D9051B2C8D77B272B16075A8F40D912E70DFFC6173632DECCE533F9BB4235F04,C1E85B6F8E7B182B953524B47CBE1C80
1/14/2026 10:34:10 AM,HKLM\System\CurrentControlSet\Services,vmicheartbeat,enabled,Services,System-wide,Hyper-V Heartbeat Service: Monitors the state of this virtual machine by reporting a heartbeat at regular intervals. This service helps you identify running virtual machines that have stopped responding.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\icsvc.dll,10.0.26100.7309,C:\WINDOWS\system32\svchost.exe -k ICService -p,26CF48B9B45112EB146E793DAE782A81,194B4A74A9D77AB2E67DBFB3CD4747C9175E3CC1,2ADD3BCA2452387747173CF08E3278BAF99BE7ED,86587A2EDB44764FD2E6386A71F7C585B56FAA45C3046663DFE6A7A553DED98E,D9051B2C8D77B272B16075A8F40D912E70DFFC6173632DECCE533F9BB4235F04,C1E85B6F8E7B182B953524B47CBE1C80
1/14/2026 10:34:10 AM,HKLM\System\CurrentControlSet\Services,vmickvpexchange,enabled,Services,System-wide,Hyper-V Data Exchange Service: Provides a mechanism to exchange data between the virtual machine and the operating system running on the physical computer.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\icsvc.dll,10.0.26100.7309,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,26CF48B9B45112EB146E793DAE782A81,194B4A74A9D77AB2E67DBFB3CD4747C9175E3CC1,2ADD3BCA2452387747173CF08E3278BAF99BE7ED,86587A2EDB44764FD2E6386A71F7C585B56FAA45C3046663DFE6A7A553DED98E,D9051B2C8D77B272B16075A8F40D912E70DFFC6173632DECCE533F9BB4235F04,C1E85B6F8E7B182B953524B47CBE1C80
1/14/2026 10:34:10 AM,HKLM\System\CurrentControlSet\Services,vmicrdv,enabled,Services,System-wide,Hyper-V Remote Desktop Virtualization Service: Provides a platform for communication between the virtual machine and the operating system running on the physical computer.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\icsvcext.dll,10.0.26100.7309,C:\WINDOWS\system32\svchost.exe -k ICService -p,16BC53E7A3CA6450EE04FE5D9DFFC9D6,0696B089C63AA2F2D79B235438DE2C6F90E27586,6304957FDCB8BEDCD7FDA68B143BC93035163757,662A48C203024BE7B83CA11A440DF688D795C55B5D59BAB88E696798BB8E763A,F9B8E8D78BA879767406B5BBB11997BDD2F49A6DF5FAB0692BACBAB2825A5FD1,EFEBD9F18CA650C3E7814DAACB3EF533
1/14/2026 10:34:10 AM,HKLM\System\CurrentControlSet\Services,vmicshutdown,enabled,Services,System-wide,Hyper-V Guest Shutdown Service: Provides a mechanism to shut down the operating system of this virtual machine from the management interfaces on the physical computer.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\icsvc.dll,10.0.26100.7309,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,26CF48B9B45112EB146E793DAE782A81,194B4A74A9D77AB2E67DBFB3CD4747C9175E3CC1,2ADD3BCA2452387747173CF08E3278BAF99BE7ED,86587A2EDB44764FD2E6386A71F7C585B56FAA45C3046663DFE6A7A553DED98E,D9051B2C8D77B272B16075A8F40D912E70DFFC6173632DECCE533F9BB4235F04,C1E85B6F8E7B182B953524B47CBE1C80
1/14/2026 10:34:10 AM,HKLM\System\CurrentControlSet\Services,vmictimesync,enabled,Services,System-wide,Hyper-V Time Synchronization Service: Synchronizes the system time of this virtual machine with the system time of the physical computer.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\icsvc.dll,10.0.26100.7309,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p,26CF48B9B45112EB146E793DAE782A81,194B4A74A9D77AB2E67DBFB3CD4747C9175E3CC1,2ADD3BCA2452387747173CF08E3278BAF99BE7ED,86587A2EDB44764FD2E6386A71F7C585B56FAA45C3046663DFE6A7A553DED98E,D9051B2C8D77B272B16075A8F40D912E70DFFC6173632DECCE533F9BB4235F04,C1E85B6F8E7B182B953524B47CBE1C80
1/14/2026 10:34:10 AM,HKLM\System\CurrentControlSet\Services,vmicvmsession,enabled,Services,System-wide,Hyper-V PowerShell Direct Service: Provides a mechanism to manage virtual machine with PowerShell via VM session without a virtual network.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\icsvc.dll,10.0.26100.7309,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,26CF48B9B45112EB146E793DAE782A81,194B4A74A9D77AB2E67DBFB3CD4747C9175E3CC1,2ADD3BCA2452387747173CF08E3278BAF99BE7ED,86587A2EDB44764FD2E6386A71F7C585B56FAA45C3046663DFE6A7A553DED98E,D9051B2C8D77B272B16075A8F40D912E70DFFC6173632DECCE533F9BB4235F04,C1E85B6F8E7B182B953524B47CBE1C80
1/14/2026 10:34:10 AM,HKLM\System\CurrentControlSet\Services,vmicvss,enabled,Services,System-wide,Hyper-V Volume Shadow Copy Requestor: Coordinates the communications that are required to use Volume Shadow Copy Service to back up applications and data on this virtual machine from the operating system on the physical computer.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\icsvcvss.dll,10.0.26100.7309,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,090CCEEBC35A269871A4D93D163F7AC1,2754EADEDDA53A037721999BA7E59E7EE7153968,2E674566965D8CDC76FBCD09B332AE5119C2C730,B95FCD92EAACE04DE566B3D4079D3A3E4D856B7781AB19F70BD6AD9C8A72D8B6,E1A4121862E190CC6A7E0FFB85787D1985233C9810A01CC0F57DF1CDD24E34DF,DF28501AA7B524F47908ACA4DFF049BF
6/29/2026 5:13:28 PM,HKLM\System\CurrentControlSet\Services,VMTools,enabled,Services,System-wide,VMware Tools: Provides support for synchronizing objects between the host and guest operating systems.,(Verified) Broadcom Inc,(Verified) Broadcom Inc,C:\Program Files\VMware\VMware Tools\vmtoolsd.exe,13.1.5.0,"""C:\Program Files\VMware\VMware Tools\vmtoolsd.exe""",2BECDD64E53D61C88BF1E48CBF64D661,710AC650A054FFEB2732B951119081A510FCC4D8,149D8D8D6B3EFA10094D822129130C461FE1E246,3DA89416A52F6A2FAB15E83A47823496FE090259E65E92ABA16F7549A98DE39E,36B7A363FF3E07DC4ED5312B4478410079C1322DCF06CFB8C1B4D21547060D00,CA443A538442EC5567F1BBEE239321D0
1/14/2026 10:34:20 AM,HKLM\System\CurrentControlSet\Services,vmvss,enabled,Services,System-wide,VMware Snapshot Provider: VMware Snapshot Provider,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\dllhost.exe,10.0.26100.1150,C:\WINDOWS\system32\dllhost.exe /Processid:{8B0DF3D0-A671-4E6D-B459-7F3F294474AF},7450570BA423A8E9864D498D3241FFD4,F401AE9310FAB4781A3E9FA1EAFF26F3D484C6E0,320F860267F9FADE4CDDC3AD0B754F69CAE94ABC,8F57564DDE9A24F3DD0DC146BA79634EB59D9DEE7E7B77F181E15CC49E29E3CE,50C9C2EDEA6C51F1AAD2DD80A59F4EDB32637F51714F8472D216E5B9BDACDABF,FBDAC0471446783AD621D3CAB6033559
1/14/2026 10:35:01 AM,HKLM\System\CurrentControlSet\Services,VSS,enabled,Services,System-wide,"Volume Shadow Copy: Manages and implements Volume Shadow Copies used for backup and other purposes. If this service is stopped, shadow copies will be unavailable for backup and the backup may fail. If this service is disabled, any services that explicitly depend on it will fail to start.",(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\vssvc.exe,10.0.26100.7309,C:\WINDOWS\system32\vssvc.exe,70437169B875E36F08CD54FCB6E3053B,93506CE771582F9939CB43B0A20D1D3BFB1651BD,1654889F572D1FD9F8D6DF45158018D69896F51F,C589E740C0AF62D04C47135A783C2AFC4F8C592790C271CBF5A9EEB7B6D91973,592CC87B3FD1ECD647514B596A8F97B578996A025A502393B808BD2790DFA0C2,632AC2019A2FB34FA7F16C068866AB50
1/14/2026 10:34:58 AM,HKLM\System\CurrentControlSet\Services,W32Time,enabled,Services,System-wide,"Windows Time: Maintains date and time synchronization on all clients and servers in the network. If this service is stopped, date and time synchronization will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.",(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\w32time.dll,10.0.26100.32230,C:\WINDOWS\system32\svchost.exe -k LocalService,2FD0AF2F76361FF9DF773E4EB76BB407,4E166104649F0D5B58690DAB29FCCE5DFBFA6436,6157E36FFB8D476986C8B9F14FDE89AA383F3A20,FA2384DEE2B028294AAA7CB6F072579146C781B55D8E148C04886AE21BC48C55,59664442D57068A3062969FAD6E7D3D095CE7045C9E21D86ECD3F1ECE3002FBD,8C8F3203EC1B683B41E167F1BBADB396
1/14/2026 10:35:01 AM,HKLM\System\CurrentControlSet\Services,WaaSMedicSvc,enabled,Services,System-wide,WaaSMedicSvc: Enables remediation and protection of Windows Update components.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\WaaSMedicSvc.dll,10.0.26100.7309,C:\WINDOWS\system32\svchost.exe -k wusvcs -p,82932D6571D059A088B8B2E7890E22DA,901B8F900B8E3897CB7E3B95997234316CC8E355,B289CA4127FD60A4610FEB95EB9D23E608E5D120,9326EE070110CB76B04A529AC104EA4BF9230AA885B6170A2B190F7A3C7D98B0,6F13949E69B8B67BE546D90DA667439878C9B7DEE8CB756581AC1D4E559FB59F,1C4703CF6C9FF9044B89050580410E20
1/14/2026 10:35:01 AM,HKLM\System\CurrentControlSet\Services,WalletService,enabled,Services,System-wide,WalletService: Hosts objects used by clients of the wallet,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\WalletService.dll,10.0.26100.32230,C:\WINDOWS\System32\svchost.exe -k appmodel -p,58D86D42C34BAEA671CEB8C4F357BD81,74122841EE97E1FEEA8B8BB5DB2ED14E2A1A84AF,31A6579F06FF3C2B283EC60AF09120B9453312A0,469A5D7035F536BDA20D8DA0A46A206A6A6CC95F0FC42BDC0D6BA7CF6EEB264E,3F2001A31CA4DA81524BA508923B717518B048508A891610E2D704877C3FE2CE,78C4F8C3D736624AA484675E46296F21
1/14/2026 10:34:26 AM,HKLM\System\CurrentControlSet\Services,WarpJITSvc,enabled,Services,System-wide,Warp JIT Service: Enables JIT compilation support in d3d10warp.dll for processes in which code generation is disabled.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\Windows.WARP.JITService.dll,10.0.26100.7309,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted,C479190456AEFC2FD72B82B03A3182A8,E1525CE93A2C2EAD4678078D4CAB4A18E72930AC,E3DFBD11D597BE503135E2E2DA7811A8F709C14A,AB842DB704FBD03876EED5A8FC8037256080DDCDEBD61C1DF6EBD36CFDADCCC1,FFF6885075AE1A7E578DEBC375A1CC01A630919E0CDF98B4DF2CA06534803A9A,39F159247718C6F9E8E547571DF22315
1/14/2026 10:35:01 AM,HKLM\System\CurrentControlSet\Services,WbioSrvc,enabled,Services,System-wide,"Windows Biometric Service: The Windows biometric service gives client applications the ability to capture, compare, manipulate, and store biometric data without gaining direct access to any biometric hardware or samples. The service is hosted in a privileged SVCHOST process.",(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\wbiosrvc.dll,10.0.26100.32230,C:\WINDOWS\system32\svchost.exe -k WbioSvcGroup,7CF8BC3C5576506A0AE36F48E2F67464,A3C757A46CDF10AE3D9A6544AE6CBFC8DF9DDE0F,36F2F9D22C77993904E9B17A24E8DAE231F6D370,F3680396941C300289CA0631418919F011CA2DD95706F04525128070BC714334,5381B573C43BEF562FD40BB5626F9D59EBAD994556375748ADDAA3EF2481AEE6,23B7BCA2D1757082531F62E6FA0BC3B1
1/14/2026 10:35:01 AM,HKLM\System\CurrentControlSet\Services,Wcmsvc,enabled,Services,System-wide,Windows Connection Manager: Makes automatic connect and disconnect decisions based on the network connectivity options currently available to the PC and enables management of network connectivity based on Group Policy settings.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\wcmsvc.dll,10.0.26100.32230,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s Wcmsvc,D8B29F23E1858424C5B26CFADD1DBE01,27A104F36CD764E94D65195DE5F7E1168FC53374,7A5CB076680435D59C06DED932FD263A39A7E813,FAA8F87B44C1E5179EC94C7DC7FE7AD32C2A41762F865E7841EF7610CB1CA16E,C06E1F76850D238CB50EE98198927C0B44E5543BD662F0B083FF03F8F23C0B25,0FB3A7400FB4D04D578F1B5A34FD77E5
1/14/2026 10:34:21 AM,HKLM\System\CurrentControlSet\Services,wcncsvc,enabled,Services,System-wide,Windows Connect Now - Config Registrar: WCNCSVC hosts the Windows Connect Now Configuration which is Microsoft's Implementation of Wireless Protected Setup (WPS) protocol. This is used to configure Wireless LAN settings for an Access Point (AP) or a Wireless Device. The service is started programmatically as needed.,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\wcncsvc.dll,10.0.26100.32230,C:\WINDOWS\System32\svchost.exe -k LocalServiceAndNoImpersonation -p,20A00D54D9D589BE0149155C504A021D,0072FF80F6A7905F4615A21D9C1845EBFDF37F50,C5D2BE6217D616B6502F686C2544240B48A6A7FE,D096D580BD29E771776D3A8AD456DCC45A3FA42CFDC59A69DEC833BFDA2E68C6,1D25441C4E80D513FB959BE09E44546A6D669FE0B3AF35227AA448A9EC4B7A7D,DE58733BABDB4635924F7860BC4574F4
1/14/2026 10:34:24 AM,HKLM\System\CurrentControlSet\Services,WdiServiceHost,enabled,Services,System-wide,"Diagnostic Service Host: The Diagnostic Service Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local Service context.  If this service is stopped, any diagnostics that depend on it will no longer function.",(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\wdi.dll,10.0.26100.7309,C:\WINDOWS\System32\svchost.exe -k LocalService -p,DA2CF06F59461B716C21849329BBBD73,5EFB056E39614268609BD40FB0F2CBB2F62CD60A,DE4AC5B7C842DA31C0E5E262A33CE4E3E390E293,C3548ECEBA83B005F3231FF48CA5E7783E54765367CE5242E031028BAFBEF8D2,5C0B13ACF00267F6E4588869D0400AC67F88E8E8BFCCF137125AF7E8ECB3CC17,38EF69869BCE9B809A9FBA2FB67EF1B7
1/14/2026 10:34:24 AM,HKLM\System\CurrentControlSet\Services,WdiSystemHost,enabled,Services,System-wide,"Diagnostic System Host: The Diagnostic System Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local System context.  If this service is stopped, any diagnostics that depend on it will no longer function.",(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\wdi.dll,10.0.26100.7309,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p,DA2CF06F59461B716C21849329BBBD73,5EFB056E39614268609BD40FB0F2CBB2F62CD60A,DE4AC5B7C842DA31C0E5E262A33CE4E3E390E293,C3548ECEBA83B005F3231FF48CA5E7783E54765367CE5242E031028BAFBEF8D2,5C0B13ACF00267F6E4588869D0400AC67F88E8E8BFCCF137125AF7E8ECB3CC17,38EF69869BCE9B809A9FBA2FB67EF1B7
